location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
11609,"Mhada Colony, Pune - IITM","co",1.38,"ppb","2025-07-24T23:15:00Z","2025-07-25T04:45:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","co",1.41,"ppb","2025-07-24T23:30:00Z","2025-07-25T05:00:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","co",1.43,"ppb","2025-07-24T23:45:00Z","2025-07-25T05:15:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","co",1.45,"ppb","2025-07-25T00:00:00Z","2025-07-25T05:30:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",11.69,"ppb","2025-07-24T00:15:00Z","2025-07-24T05:45:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",15.38,"ppb","2025-07-24T00:30:00Z","2025-07-24T06:00:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",10.07,"ppb","2025-07-24T00:45:00Z","2025-07-24T06:15:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",18.81,"ppb","2025-07-24T01:00:00Z","2025-07-24T06:30:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",20.87,"ppb","2025-07-24T01:15:00Z","2025-07-24T06:45:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",12.67,"ppb","2025-07-24T01:30:00Z","2025-07-24T07:00:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",9.78,"ppb","2025-07-24T01:45:00Z","2025-07-24T07:15:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",9.61,"ppb","2025-07-24T02:00:00Z","2025-07-24T07:30:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",9.46,"ppb","2025-07-24T02:15:00Z","2025-07-24T07:45:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",11.48,"ppb","2025-07-24T02:30:00Z","2025-07-24T08:00:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",11.85,"ppb","2025-07-24T02:45:00Z","2025-07-24T08:15:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",12.47,"ppb","2025-07-24T03:00:00Z","2025-07-24T08:30:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",9.76,"ppb","2025-07-24T03:15:00Z","2025-07-24T08:45:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",9.92,"ppb","2025-07-24T03:30:00Z","2025-07-24T09:00:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",13.44,"ppb","2025-07-24T03:45:00Z","2025-07-24T09:15:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",17.03,"ppb","2025-07-24T04:00:00Z","2025-07-24T09:30:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",14.93,"ppb","2025-07-24T04:15:00Z","2025-07-24T09:45:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",21.99,"ppb","2025-07-24T04:30:00Z","2025-07-24T10:00:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",12.17,"ppb","2025-07-24T04:45:00Z","2025-07-24T10:15:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",12.22,"ppb","2025-07-24T05:00:00Z","2025-07-24T10:30:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",16.68,"ppb","2025-07-24T05:15:00Z","2025-07-24T10:45:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",12.02,"ppb","2025-07-24T05:30:00Z","2025-07-24T11:00:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",11.91,"ppb","2025-07-24T05:45:00Z","2025-07-24T11:15:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",14.42,"ppb","2025-07-24T06:00:00Z","2025-07-24T11:30:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",13.22,"ppb","2025-07-24T06:15:00Z","2025-07-24T11:45:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",9.98,"ppb","2025-07-24T06:30:00Z","2025-07-24T12:00:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",8.52,"ppb","2025-07-24T06:45:00Z","2025-07-24T12:15:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",7.83,"ppb","2025-07-24T07:00:00Z","2025-07-24T12:30:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",11.55,"ppb","2025-07-24T07:15:00Z","2025-07-24T12:45:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",12.14,"ppb","2025-07-24T07:30:00Z","2025-07-24T13:00:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",10.85,"ppb","2025-07-24T07:45:00Z","2025-07-24T13:15:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",9.76,"ppb","2025-07-24T08:00:00Z","2025-07-24T13:30:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",10.4,"ppb","2025-07-24T08:15:00Z","2025-07-24T13:45:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",14.3,"ppb","2025-07-24T08:30:00Z","2025-07-24T14:00:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",15.07,"ppb","2025-07-24T08:45:00Z","2025-07-24T14:15:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",14.38,"ppb","2025-07-24T09:00:00Z","2025-07-24T14:30:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",13.97,"ppb","2025-07-24T09:15:00Z","2025-07-24T14:45:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",10.89,"ppb","2025-07-24T09:30:00Z","2025-07-24T15:00:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",8.87,"ppb","2025-07-24T09:45:00Z","2025-07-24T15:15:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",9.64,"ppb","2025-07-24T10:00:00Z","2025-07-24T15:30:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
11609,"Mhada Colony, Pune - IITM","no",17.86,"ppb","2025-07-24T12:15:00Z","2025-07-24T17:45:00+05:30","Asia/Kolkata",18.57304,73.927715,,,,"Indian Institute of Tropical Meteorology","CPCB"
